"assay_component_name"	"technological_target_type_sub"	"chnm"	"casn"	"Efficacy/potency"	"stkc"	"stkc_unit"	"apid"	"rowi"	"coli"	"wllt"	"wllq"	"conc"	"rval"
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	5	4	t	1	3.703703704	0.62
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	4	5	t	1	11.11111111	0.63
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	4	4	t	1	11.11111111	0.79
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	3	4	t	1	33.33333333	0.91
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	3	5	t	1	33.33333333	0.78
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	2	5	t	1	100.0	0.53
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	2	4	t	1	100.0	0.67
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	7	10	t	1	0.082304527	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	7	11	t	1	0.082304527	0.17
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	7	8	t	1	0.082304527	1.26
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	7	9	t	1	0.082304527	1.32
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	6	8	t	1	0.24691358	1.2
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	6	10	t	1	0.24691358	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	6	9	t	1	0.24691358	1.4
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	6	11	t	1	0.24691358	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	5	10	t	1	0.740666667	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	5	11	t	1	0.740666667	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	5	8	t	1	0.740666667	1.27
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	5	9	t	1	0.740666667	1.37
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	4	11	t	1	2.222222222	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	4	10	t	1	2.222222222	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	4	9	t	1	2.222222222	1.73
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	4	8	t	1	2.222222222	1.73
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	3	11	t	1	6.666666667	0.13
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	3	8	t	1	6.666666667	2.16
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	3	9	t	1	6.666666667	2.17
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	3	10	t	1	6.666666667	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	2	9	t	1	20.0	2.51
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	2	11	t	1	20.0	0.17
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"03Sep2014.Plate.7"	2	8	t	1	20.0	2.46
CEETOX_H295R_ESTRADIOL	Estradiol	N-Phenyl-2-naphthylamine	"135-88-6"	intermediate	20.0	mM	"10Jun2015.Plate.26"	2	10	t	1	20.0	0.18
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	7	6	t	1	0.411522634	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	7	7	t	1	0.411522634	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	6	6	t	1	1.234567901	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	6	7	t	1	1.234567901	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	5	7	t	1	3.703703704	0.13
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	5	6	t	1	3.703703704	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	4	6	t	1	11.11111111	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	4	7	t	1	11.11111111	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	3	6	t	1	33.33333333	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	3	7	t	1	33.33333333	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	2	6	t	1	100.0	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	N,N-Dimethyloctylamine	"7378-99-6"	intermediate	100.0	mM	"26Mar2014.Plate.20"	2	7	t	1	100.0	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	7	8	t	1	0.411934156	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	7	9	t	1	0.411934156	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	6	9	t	1	1.235802469	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	6	8	t	1	1.235802469	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	5	9	t	1	3.707407407	0.19
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	5	8	t	1	3.707407407	0.21
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	4	8	t	1	11.12222222	0.18
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	4	9	t	1	11.12222222	0.17
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	3	9	t	1	33.36666667	0.21
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	3	8	t	1	33.36666667	0.22
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	2	9	t	1	100.1	0.26
CEETOX_H295R_ESTRADIOL	Estradiol	Nitrilotriacetic acid	"139-13-9"	higher	100.0999984741211	mM	"26Mar2014.Plate.19"	2	8	t	1	100.1	0.3
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	7	4	t	1	0.411522634	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	7	5	t	1	0.411522634	0.08
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	6	4	t	1	1.234567901	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	6	5	t	1	1.234567901	0.07
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	5	4	t	1	3.703703704	0.07
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	5	5	t	1	3.703703704	0.08
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	4	4	t	1	11.11111111	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	4	5	t	1	11.11111111	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	3	5	t	1	33.33333333	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	3	4	t	1	33.33333333	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	2	5	t	1	100.0	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	Nonanoic acid	"112-05-0"	lower	100.0	mM	"26Mar2014.Plate.21"	2	4	t	1	100.0	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	7	5	t	1	0.411522634	0.307
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	7	4	t	1	0.411522634	0.355
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	6	4	t	1	1.234567901	0.399
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	6	5	t	1	1.234567901	0.337
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	5	5	t	1	3.703703704	0.381
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	5	4	t	1	3.703703704	0.343
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	4	5	t	1	11.11111111	0.401
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	4	4	t	1	11.11111111	0.44
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	3	4	t	1	33.33333333	0.568
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	3	5	t	1	33.33333333	0.612
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	2	5	t	1	100.0	0.712
CEETOX_H295R_ESTRADIOL	Estradiol	Norflurazon	"27314-13-2"	lower	100.0	mM	"20130321.Plate.4"	2	4	t	1	100.0	0.818
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	7	5	t	1	0.020576132	0.61
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	7	4	t	1	0.020576132	0.62
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	6	5	t	1	0.061728395	0.51
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	6	4	t	1	0.061728395	0.55
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	5	5	t	1	0.185185185	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	5	4	t	1	0.185185185	0.67
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	4	5	t	1	0.555555556	0.87
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	4	4	t	1	0.555555556	0.92
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	3	4	t	1	1.666666667	1.27
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	3	5	t	1	1.666666667	1.04
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	2	5	t	1	5.0	1.18
CEETOX_H295R_ESTRADIOL	Estradiol	o-Aminoazotoluene	"97-56-3"	higher	50.0	mM	"02Apr2014.Plate.24"	2	4	t	1	5.0	1.33
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	7	4	t	1	0.041152263	0.373
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	7	5	t	1	0.041152263	0.393
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	6	5	t	1	0.12345679	0.427
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	6	4	t	1	0.12345679	0.367
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	5	4	t	1	0.37037037	0.42
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	5	5	t	1	0.37037037	0.423
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	4	5	t	1	1.111111111	0.693
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	4	4	t	1	1.111111111	0.822
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	3	5	t	1	3.333333333	1.509
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	3	4	t	1	3.333333333	1.332
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	2	5	t	1	10.0	2.151
CEETOX_H295R_ESTRADIOL	Estradiol	Oxyfluorfen	"42874-03-3"	higher	100.0	mM	"20130321.Plate.2"	2	4	t	1	10.0	2.229
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	7	9	t	1	0.411111111	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	7	8	t	1	0.411111111	0.13
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	6	9	t	1	1.233333333	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	6	8	t	1	1.233333333	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	5	9	t	1	3.7	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	5	8	t	1	3.7	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	4	9	t	1	11.1	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	4	8	t	1	11.1	0.17
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	3	8	t	1	33.3	0.21
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	3	9	t	1	33.3	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	2	8	t	1	99.9	0.29
CEETOX_H295R_ESTRADIOL	Estradiol	p-Cresol	"106-44-5"	intermediate	99.9000015258789	mM	"26Mar2014.Plate.13"	2	9	t	1	99.9	0.24
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	7	9	t	1	0.041152263	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	7	8	t	1	0.041152263	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	6	9	t	1	0.12345679	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	6	8	t	1	0.12345679	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	5	8	t	1	0.37037037	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	5	9	t	1	0.37037037	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	4	9	t	1	1.111111111	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	4	8	t	1	1.111111111	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	3	8	t	1	3.333333333	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	3	9	t	1	3.333333333	0.18
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	2	9	t	1	10.0	0.2
CEETOX_H295R_ESTRADIOL	Estradiol	Paclobutrazol	"76738-62-0"	intermediate	100.0	mM	"26Mar2014.Plate.1"	2	8	t	1	10.0	0.2
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	7	10	t	1	0.041152263	0.061
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	7	11	t	1	0.041152263	0.07
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	6	10	t	1	0.12345679	0.067
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	6	11	t	1	0.12345679	0.119
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	5	11	t	1	0.37037037	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	5	10	t	1	0.37037037	0.099
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	4	11	t	1	1.111111111	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	4	10	t	1	1.111111111	0.085
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	3	10	t	1	3.333333333	0.119
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	3	11	t	1	3.333333333	0.126
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	2	11	t	1	10.0	0.251
CEETOX_H295R_ESTRADIOL	Estradiol	Parathion	"56-38-2"	intermediate	10.0	mM	"20130320.Plate.3"	2	10	t	1	10.0	0.177
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	7	6	t	1	0.412	0.22
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	7	7	t	1	0.412	0.22
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	6	6	t	1	1.235	0.24
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	6	7	t	1	1.235	0.27
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	5	7	t	1	3.704	0.28
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	5	6	t	1	3.704	0.26
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	4	7	t	1	11.111	0.23
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	4	6	t	1	11.111	0.25
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	3	7	t	1	33.333	0.26
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	3	6	t	1	33.333	0.3
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	2	7	t	1	100.0	0.4
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	PD-0333941	"501027-49-2"	higher	100.0	mM	"04112017.Plate.2"	2	6	t	1	100.0	0.39
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Pentachlorophenol	"87-86-5"	intermediate	10.199999809265137	mM	"04112017.Plate.3"	7	11	t	1	0.041	0.29
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Pentachlorophenol	"87-86-5"	intermediate	10.199999809265137	mM	"04112017.Plate.3"	7	10	t	1	0.041	0.21
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Pentachlorophenol	"87-86-5"	intermediate	10.199999809265137	mM	"04112017.Plate.3"	6	11	t	1	0.123	0.25
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Pentachlorophenol	"87-86-5"	intermediate	10.199999809265137	mM	"04112017.Plate.3"	6	10	t	1	0.123	0.22
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Pentachlorophenol	"87-86-5"	intermediate	10.199999809265137	mM	"04112017.Plate.3"	5	10	t	1	0.37	0.2
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Pentachlorophenol	"87-86-5"	intermediate	10.199999809265137	mM	"04112017.Plate.3"	5	11	t	1	0.37	0.23
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Pentachlorophenol	"87-86-5"	intermediate	10.199999809265137	mM	"04112017.Plate.3"	4	11	t	1	1.111	0.3
